YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,INTERNET,WELLPUMP,AQUARIUM,STEREO,BATTOOLS,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
5,2,5,3,2,0,1,0,9,4,0,1,5,0,0,1,3,3,7,1,5,7,2,4,2,1,8,8,0,0,0,0,0,0,0,0,2,5,0,0,5,3,0,4,1,0,0,15.5,1,12,2,0,0,1,0,0,1,1,2,4,27.25,0,82500,0,2268,1868,1868,22525,0.44
4,2,2,3,1,0,0,0,3,1,0,1,10,0,1,2,4,3,3,0,0,0,0,4,3,1,8,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.5,1,4,4,1,0,0,0,0,1,1,1,5,33.4,0,32500,1,784,0,0,3142,0.48
3,4,6,1,1,0,0,1,1,2,0,1,7,1,1,1,0,1,3,0,0,0,0,1,2,1,2,4,1,2,0,0,1,0,0,0,2,4,0,1,0,0,0,2,0,1,0,0,1,12,2,0,0,1,1,1,0,1,3,1,67,0,47500,0,695,695,348,14814,0.38
7,3,5,3,2,1,1,0,16,3,1,0,10,0,0,1,3,4,3,0,3,7,3,4,3,2,4,12,2,2,2,0,1,0,0,0,0,6,0,0,6,2,0,3,2,1,0,24,0,12,3,1,0,0,0,0,1,2,5,4,22.75,0,130000,0,3000,2600,2600,19261,0.44
1,2,2,3,1,0,0,0,9,3,0,0,10,0,1,1,4,4,7,1,0,13,3,5,2,1,12,12,0,0,0,0,0,0,0,1,2,5,1,1,0,0,0,3,3,0,0,41,0,18,2,1,0,1,1,0,2,2,2,4,52.25,1,42500,0,1308,1308,785,7708,0.66
5,0,5,3,2,1,1,1,3,4,1,1,5,1,0,2,5,4,3,0,3,3,3,3,2,2,4,4,0,0,0,0,0,0,0,0,0,7,0,1,7,3,1,6,3,1,0,44.5,1,18,3,0,0,1,1,1,0,1,8,1,81,1,97500,0,3258,2858,2858,8537,0.44
5,5,5,2,1,1,0,1,28,3,1,0,10,1,1,1,4,2,7,0,5,3,3,4,3,2,4,12,2,8,10,0,1,0,1,0,0,4,1,1,4,3,0,0,0,0,0,34.5,1,4,3,0,0,1,1,1,0,0,2,5,22,0,22500,1,1047,1047,1047,11721,0.38
4,2,0,3,1,0,0,1,28,3,0,0,5,1,0,1,4,3,12,0,0,3,3,3,2,1,8,12,0,0,0,0,0,0,0,0,0,5,0,1,5,3,1,0,0,1,0,37,0,4,3,0,0,1,1,1,1,2,2,1,55,0,32500,0,731,731,731,15750,0.37
1,2,5,3,2,0,0,1,6,2,0,0,10,1,1,1,3,4,7,0,0,7,3,2,3,2,12,12,1,2,0,0,1,0,0,0,2,6,0,0,6,3,0,2,1,1,0,16,0,22,2,1,0,1,0,1,2,1,2,2,58.5,0,17500,1,1624,1624,1624,14886,0.39
4,1,0,1,1,0,0,1,1,2,0,0,3,1,1,1,4,2,22,0,1,3,3,1,3,1,8,8,1,1,0,0,1,0,0,0,0,3,0,1,3,3,0,0,0,0,0,10.5,0,7,3,0,0,1,1,1,0,1,2,1,57,1,17500,0,567,567,567,5903,0.41
8,5,0,1,1,0,0,0,6,3,0,0,7,0,0,1,4,3,7,0,3,3,3,2,3,4,2,4,2,10,10,0,1,0,0,0,0,2,0,0,2,2,1,2,2,1,0,26,0,4,3,1,0,0,0,0,1,4,6,2,27.5,0,130000,0,816,816,816,5895,0.62
1,1,0,2,1,0,0,1,9,1,0,0,7,1,0,1,4,2,3,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,1,2,1,1,3,45,0,17500,1,596,596,199,3443,0.53
3,1,0,2,1,0,0,0,16,1,0,1,10,0,0,1,4,3,7,0,0,0,0,3,2,2,12,12,0,0,0,0,0,0,0,1,0,5,0,0,5,3,0,1,1,0,0,22.5,1,2,3,1,0,1,0,0,0,2,0,3,62.66666667,1,72500,0,912,912,912,9630,0.51
4,3,6,2,1,0,0,1,3,3,1,1,10,1,1,1,4,3,3,0,0,7,3,1,2,1,2,2,1,2,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,5,0,4,2,1,0,0,0,1,1,1,3,2,29,0,32500,0,890,890,0,3824,0.61
4,3,3,3,1,1,0,0,9,1,1,0,10,0,0,1,4,4,7,0,0,7,3,1,3,2,4,1,2,5,5,0,1,0,1,0,2,4,1,1,0,0,0,0,0,0,0,21,0,12,2,1,0,0,1,0,1,1,3,4,15.5,0,57500,0,980,980,0,5616,0.65
4,1,0,1,1,0,0,1,6,0,0,0,5,1,0,1,4,3,3,0,1,0,0,1,2,1,1,2,1,1,0,0,1,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,1,2,3,1,0,0,0,1,1,1,6,1,36,0,47500,0,828,828,276,2041,0.59
3,3,6,4,2,0,0,1,16,3,0,1,7,1,0,1,3,5,22,0,0,7,3,1,3,4,4,4,2,5,2,0,1,1,0,0,0,4,0,1,5,3,0,0,0,1,0,18.5,0,7,3,0,0,1,1,1,1,1,5,2,47,0,27500,0,1536,1024,1280,18927,0.39
1,3,1,3,2,0,1,1,16,2,0,0,10,1,0,2,3,3,12,1,5,7,2,5,3,2,4,4,3,10,1,1,1,0,0,1,2,7,1,0,7,2,1,5,2,1,0,26,0,12,4,1,0,0,0,1,1,1,2,4,24.5,0,72500,0,2688,2288,2288,12536,0.66
1,3,5,2,1,0,0,0,9,2,0,0,7,0,1,1,5,4,12,0,5,13,2,2,2,3,4,12,1,2,0,0,1,0,0,1,2,5,1,1,5,3,1,1,3,1,0,55,0,12,2,1,0,0,1,0,1,1,5,3,24,0,130000,0,1085,1085,1085,12381,0.42
4,1,5,4,3,0,1,1,9,2,1,1,7,1,1,3,5,4,7,1,8,3,2,4,2,1,4,8,2,2,1,0,1,1,0,1,2,6,0,1,6,3,1,5,2,1,0,54,1,18,3,0,0,1,1,1,1,1,6,2,63.5,0,87500,0,6676,4349,3341,24285,0.39
1,3,6,3,1,1,1,0,3,1,1,0,10,0,1,2,3,4,7,0,3,3,3,1,2,1,8,4,3,10,10,2,1,0,0,1,2,0,1,0,0,0,0,2,3,0,0,93.5,0,30,2,1,1,0,0,0,0,1,3,2,24,0,17500,1,2388,0,0,19468,0.4
5,4,0,1,1,0,0,0,0,0,0,0,10,0,0,1,4,3,7,0,0,0,0,1,3,1,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10.5,0,4,4,1,0,1,0,0,0,1,1,1,63,0,8750,1,621,621,311,7483,0.47
5,1,0,2,2,0,0,1,16,2,0,1,10,1,0,1,4,3,7,0,1,7,2,3,2,3,4,4,1,2,0,0,1,0,0,0,0,5,0,1,5,1,0,2,1,1,0,23.5,0,4,4,0,0,1,1,1,1,2,3,4,40,0,22500,1,1271,1271,1271,15239,0.42
8,0,6,3,2,1,1,0,1,3,1,0,7,0,1,2,3,5,3,0,3,3,3,3,3,3,4,8,1,2,0,0,1,0,0,0,2,5,0,1,5,3,1,3,3,0,0,8,1,12,4,1,0,0,1,1,1,1,5,2,63,0,82500,0,5783,2069,2069,10364,0.5
1,4,6,2,1,0,0,1,3,1,0,1,7,1,0,1,1,3,22,1,0,1,0,1,2,1,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,0,2.5,0,4,2,1,0,0,0,1,0,1,3,1,85,1,12500,1,988,988,163,2796,0.62
6,3,5,1,1,0,0,1,16,2,1,1,10,1,1,1,3,3,12,1,0,7,3,2,2,3,4,4,1,5,0,0,1,0,0,0,0,3,1,1,0,0,0,3,2,0,0,8,0,7,4,0,0,1,1,1,0,1,2,3,20.66666667,0,27500,0,988,593,395,23089,0.42
1,3,2,2,1,0,0,1,1,3,0,1,1,1,1,1,4,3,17,1,2,3,3,2,2,2,4,4,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,1,0,0,10.5,0,7,3,0,0,1,0,1,0,1,1,1,85,1,17500,0,1390,667,167,3166,0.54
1,4,5,3,1,1,0,1,3,1,1,0,5,1,1,2,3,4,12,1,2,3,2,3,2,2,4,4,2,10,2,0,1,1,0,1,2,10,0,0,0,0,0,2,1,1,0,42.5,0,18,4,0,0,0,0,1,1,1,3,2,53.5,0,87500,0,3836,2627,222,8943,0.5
6,2,2,2,2,0,0,1,6,4,1,1,10,1,1,1,4,3,3,0,3,3,3,3,2,1,4,4,1,2,0,0,1,0,0,1,2,0,0,1,4,3,1,0,0,1,0,51.5,1,4,3,0,0,0,1,1,1,1,5,3,31.66666667,0,32500,0,962,0,962,12114,0.42
6,1,0,2,2,0,0,1,1,2,0,1,5,1,0,1,4,3,7,0,2,7,3,2,2,1,4,8,2,10,10,0,1,0,0,1,0,5,0,0,5,2,0,1,2,0,0,13,0,30,2,1,0,1,0,1,1,1,4,2,22.5,0,32500,0,1251,1251,1251,5068,0.59
1,3,5,4,2,0,0,0,9,2,0,0,7,0,1,2,4,4,7,0,5,7,3,5,3,1,4,4,4,10,10,10,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,1,0,0,0,1,3,4,22.25,0,8750,1,1346,1346,449,1974,0.52
8,3,5,3,2,0,0,1,3,2,0,0,7,1,1,1,4,3,3,0,0,16,3,3,3,4,2,4,1,1,0,0,1,0,0,0,0,5,0,1,5,3,0,1,3,1,0,32,0,7,3,0,0,1,1,1,0,1,3,2,22.5,0,17500,1,952,952,952,15827,0.37
5,1,1,4,2,1,1,0,3,2,1,1,7,0,1,2,3,4,3,0,3,3,3,2,2,2,4,4,1,1,0,0,1,0,0,0,0,5,0,0,5,1,1,4,2,0,0,44,0,12,4,1,0,0,0,0,1,1,3,2,68.5,0,130000,0,5089,3171,3171,15003,0.41
1,2,5,2,1,0,0,0,6,0,0,0,7,0,0,1,3,4,7,0,0,3,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2.5,0,7,2,1,0,0,0,0,1,1,5,1,58,0,12500,1,1920,549,0,5251,0.62
3,3,5,3,1,0,0,0,6,1,0,1,18,0,0,1,4,3,7,2,0,7,2,3,2,1,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,3,1,0,21,0,7,4,1,0,1,0,0,2,2,2,2,56,1,32500,0,1263,1263,631,12468,0.49
1,3,6,3,1,0,0,0,6,3,0,0,7,0,0,1,5,3,3,0,0,0,0,3,3,2,8,12,2,8,2,0,1,0,0,0,0,4,0,1,0,0,0,2,1,0,0,21,0,12,2,1,0,1,1,0,0,2,2,7,27.85714286,0,97500,0,1466,838,209,8833,0.53
2,2,2,3,3,0,0,1,6,2,0,0,7,1,1,2,3,4,2,0,5,7,3,2,2,1,4,8,3,10,5,2,1,1,1,1,0,10,1,0,0,0,0,0,0,1,0,5,0,18,4,0,0,0,0,1,1,1,3,6,21.66666667,0,2000,1,1929,1929,0,2509,0.52
4,3,6,3,1,1,0,0,3,2,0,1,10,0,0,1,4,3,22,0,0,3,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,1,0,0,0,1,1,6,17.83333333,0,27500,1,720,288,144,3929,0.5
1,1,0,2,1,0,0,1,0,3,0,0,7,1,0,1,1,3,7,0,1,1,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,7,3,1,0,0,0,1,0,1,1,2,65.5,1,6250,1,786,786,0,3091,0.46
4,4,5,2,2,1,0,1,6,3,0,0,5,1,1,1,4,3,12,0,3,3,3,1,3,2,4,4,1,2,0,0,1,0,0,0,6,5,0,1,5,3,1,1,1,1,0,18.5,0,7,2,0,0,1,1,1,1,1,6,1,41,0,110000,0,1332,1332,1332,9793,0.4
3,1,5,3,1,2,1,1,3,2,1,1,10,1,1,1,4,3,17,0,5,7,3,3,2,1,2,4,1,2,0,0,1,0,0,0,2,7,1,0,0,0,0,5,3,1,0,21,0,22,3,0,0,1,0,1,1,1,4,1,34,0,97500,0,4297,3540,433,8854,0.49
2,1,6,2,1,1,0,0,3,2,0,0,5,0,1,1,4,2,7,0,0,3,3,3,3,2,8,4,1,8,0,0,1,0,0,0,2,4,0,1,4,3,0,0,0,1,0,21,0,7,3,1,0,0,1,0,0,1,3,2,41.5,1,42500,0,1664,1664,832,8819,0.56
4,3,5,3,1,0,1,1,6,3,1,0,7,1,1,1,4,4,7,1,8,13,3,3,3,2,4,12,1,5,0,0,1,1,0,0,2,5,1,0,4,1,0,3,2,0,0,40.5,1,7,3,1,0,1,0,1,0,1,2,5,19.8,0,67500,0,1232,660,337,10840,0.57
3,2,2,2,2,1,0,0,6,4,0,1,5,0,0,2,3,4,7,0,1,1,2,3,2,1,4,4,1,2,0,0,1,0,0,1,0,8,0,0,8,3,0,2,0,1,0,13,0,12,2,1,0,0,0,0,1,2,5,1,52,0,47500,0,2704,2704,2704,10488,0.4
5,2,0,2,2,0,0,0,1,2,1,0,5,0,1,1,4,3,12,0,0,0,0,3,3,2,4,12,1,2,0,0,0,0,0,0,2,4,0,1,4,1,1,1,0,0,0,34.5,0,7,4,1,0,1,1,0,1,1,7,2,30,0,17500,1,918,918,918,4289,0.39
5,1,5,1,1,0,0,1,6,3,0,0,5,1,0,1,4,2,12,0,3,7,3,1,1,1,1,2,1,2,0,0,1,0,0,1,2,3,0,1,3,2,0,0,0,0,0,37,1,2,3,0,0,1,1,1,0,1,3,1,79,1,12500,1,736,736,736,9564,0.53
3,3,6,3,2,1,1,1,6,2,1,1,10,1,1,3,3,4,3,3,8,7,3,4,3,2,8,8,3,2,1,1,1,1,0,0,6,9,1,1,9,3,0,6,2,0,0,7.5,0,22,4,0,0,1,1,1,2,0,8,3,72,1,72500,0,4431,4031,4031,24271,0.44
6,4,1,4,2,1,1,0,16,2,0,0,10,0,1,1,3,4,3,1,8,3,3,3,2,2,2,2,6,2,2,2,1,0,0,0,0,6,0,0,6,1,1,3,3,1,1,13,0,12,3,1,0,0,0,0,1,0,4,5,26.8,0,110000,0,2701,2051,2051,10758,0.42
7,3,0,2,2,0,0,1,3,0,0,1,10,1,0,1,1,4,7,0,3,0,0,2,2,1,2,4,0,0,0,0,0,0,0,0,0,5,0,1,5,3,0,3,2,0,0,7.5,0,7,4,0,0,1,1,1,0,1,2,2,36,0,72500,0,952,952,952,4265,0.4
5,5,0,1,1,0,0,1,0,4,0,0,0,0,0,1,3,4,22,0,0,3,3,2,2,1,12,8,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,0,0,0,0,25,1,2,3,0,0,1,1,0,0,1,1,2,76.5,1,2000,1,612,612,612,5695,0.38
1,1,0,2,1,0,0,0,9,3,0,0,7,0,0,1,4,4,7,0,0,3,0,1,2,1,8,8,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,5,0,7,3,1,0,0,0,0,0,1,0,1,52,0,8750,1,488,488,244,3345,0.61
6,4,1,3,2,0,1,1,3,2,0,1,5,1,1,1,4,4,17,0,3,3,3,4,3,2,8,8,1,1,0,0,1,0,0,0,0,6,0,1,6,3,0,1,3,1,0,23.5,0,18,3,0,0,1,1,1,1,1,4,2,52,0,82500,0,2030,1630,2030,14279,0.45
2,2,5,3,2,0,0,0,6,4,1,1,10,0,0,1,4,3,7,2,3,3,3,1,2,2,2,1,1,1,0,0,1,0,0,0,6,6,0,0,6,3,0,2,0,1,0,21,0,12,3,1,0,0,0,0,0,1,5,1,73,1,110000,0,3930,3881,3881,10683,0.42
3,1,2,4,3,0,1,0,1,2,0,1,7,0,1,2,3,4,7,0,3,3,2,3,3,2,2,4,2,1,1,0,1,0,0,1,2,7,0,0,7,3,0,6,1,1,0,23.5,1,12,3,1,0,0,0,0,1,1,5,2,70.5,1,72500,0,6732,6332,5540,14315,0.43
8,1,5,5,5,1,1,0,6,3,1,0,7,0,1,2,3,5,3,1,3,13,3,3,2,1,4,4,2,10,10,0,1,0,0,0,10,12,0,0,13,3,1,7,3,0,1,88,0,22,4,1,0,0,0,1,2,1,3,2,57.5,0,130000,0,4615,3660,3965,45467,0.52
7,1,5,3,2,1,1,1,6,2,0,0,5,1,1,1,1,3,3,0,8,7,3,4,3,1,8,4,2,2,2,0,1,0,0,1,2,9,1,0,9,3,0,5,3,1,0,34,1,18,3,1,0,0,0,1,0,1,3,3,46.33333333,1,52500,0,2240,1840,1840,11141,0.41
2,2,1,3,1,1,1,1,1,2,1,1,1,1,0,1,4,4,12,0,0,3,3,3,3,4,4,4,3,5,5,1,1,0,0,1,2,5,0,0,0,0,0,0,0,1,0,14.5,1,7,3,1,0,1,0,1,1,5,5,3,59.66666667,1,87500,0,2326,1926,0,8936,0.52
1,3,5,2,1,0,0,1,6,3,1,1,10,1,1,2,3,3,12,1,5,7,3,1,3,3,2,4,2,2,1,0,1,1,0,0,0,5,0,0,0,0,0,0,0,1,0,37,0,12,2,0,0,0,0,1,1,1,3,2,43.5,0,87500,0,1383,946,378,14962,0.49
2,3,5,4,1,1,1,0,1,2,0,0,7,1,1,2,5,3,3,1,3,7,3,5,3,2,4,4,1,1,0,0,1,0,0,0,6,7,0,0,6,3,1,2,3,1,0,29,0,12,3,1,0,0,0,1,0,1,1,2,66.5,1,6250,1,2922,2922,1712,9594,0.55
4,1,5,3,1,1,0,0,3,1,0,0,3,1,1,1,4,4,12,1,1,3,3,2,2,1,2,2,0,0,0,0,0,0,0,0,2,7,0,1,7,1,1,6,2,0,0,8,0,12,3,0,0,1,1,1,1,1,5,1,49,0,27500,0,1392,1392,1392,11797,0.41
1,1,6,2,1,0,0,1,1,4,1,0,10,1,0,1,5,3,2,0,0,7,3,2,3,3,4,4,1,2,0,0,1,0,1,0,6,4,0,0,0,0,0,2,1,1,0,71.5,0,7,1,1,0,1,0,1,1,1,2,3,23,0,37500,0,1094,1094,0,6956,0.61
3,2,5,3,1,1,0,1,6,4,1,0,7,1,1,1,3,5,2,1,0,13,2,3,3,3,4,8,1,2,0,0,1,0,0,0,0,6,0,0,6,2,0,3,2,0,0,54,1,12,3,1,0,0,0,1,1,1,2,4,33.75,0,110000,0,2320,2320,2320,10317,0.56
3,1,6,5,3,0,0,0,6,2,1,1,5,0,1,1,5,4,7,0,8,3,3,1,1,1,4,4,1,2,0,0,1,0,0,1,2,8,1,0,8,1,0,0,0,1,0,25,1,18,2,1,0,1,0,0,0,1,5,1,69,1,22500,0,4225,3809,4225,5555,0.59
1,2,6,2,1,0,0,1,1,4,1,0,5,1,1,1,4,4,3,0,0,0,0,2,2,1,12,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,1,0,0,0,12,2,1,0,1,0,1,1,1,2,2,37.5,0,22500,0,930,698,233,3088,0.59
6,3,5,3,2,0,1,1,6,2,1,0,7,1,1,2,0,3,3,0,3,7,3,1,2,2,2,4,1,2,0,0,1,0,0,1,0,5,0,1,5,3,1,4,3,1,0,45,0,12,4,0,0,1,1,1,1,1,3,2,65.5,1,42500,0,3460,1650,1650,18444,0.46
4,1,5,4,3,0,0,1,3,3,1,0,3,1,1,1,3,4,12,0,0,1,1,1,2,1,1,1,1,2,0,0,1,0,0,0,2,1,0,1,0,0,0,9,3,1,0,5,0,30,2,0,0,1,1,1,2,1,3,1,68,1,37500,0,2950,328,0,5075,0.49
6,2,6,3,3,0,1,0,6,3,0,0,7,0,0,1,3,4,7,1,5,7,3,2,3,2,4,4,1,1,0,0,1,0,0,0,2,6,0,0,6,1,1,6,3,1,0,18.5,1,12,4,0,0,0,0,0,0,1,3,2,62.5,1,72500,0,6108,5708,4700,10365,0.56
8,3,5,2,2,0,0,0,6,4,0,1,5,1,0,1,5,4,3,0,2,1,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,6,0,0,2,1,0,4,2,1,0,16,0,18,4,1,0,1,0,1,2,1,2,1,74,1,37500,0,2500,1627,445,2915,0.41
3,4,0,2,1,0,0,0,6,2,1,1,7,0,0,1,4,3,2,0,0,0,0,2,3,3,2,4,2,5,1,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,37,1,4,3,1,0,1,0,0,1,4,5,3,46,0,32500,0,898,449,0,3564,0.32
1,3,5,4,1,0,1,0,9,4,0,1,7,0,1,1,4,3,12,0,8,13,3,4,2,3,4,12,1,8,0,0,1,1,0,1,10,8,0,1,8,3,1,2,2,1,0,108,0,18,3,1,0,0,1,0,1,1,1,5,23.8,0,47500,0,2700,1700,2100,32139,0.52
3,4,1,2,1,0,0,1,1,4,1,0,1,1,0,1,4,4,3,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,18.5,1,7,3,1,0,1,0,1,1,1,5,1,48,0,32500,0,1404,702,702,5560,0.46
8,3,5,3,2,0,1,1,9,2,1,0,7,1,0,1,0,4,3,0,3,3,3,2,3,2,4,8,1,1,0,0,1,0,0,0,2,6,0,1,6,3,0,1,1,0,0,15.5,0,7,3,0,0,1,1,1,1,1,3,4,18.5,0,2000,1,2810,2410,2410,16442,0.4
4,2,0,2,2,0,0,1,6,1,0,0,5,1,0,1,4,4,3,0,1,3,3,3,2,1,2,2,2,1,1,0,1,0,0,1,0,5,0,1,5,3,0,1,1,1,0,5,1,4,3,0,0,1,1,1,0,2,4,3,18.66666667,0,27500,0,998,998,998,15497,0.42
1,3,6,3,1,0,1,0,6,2,1,0,7,0,1,2,3,4,3,0,8,13,3,3,2,1,4,4,1,2,0,0,1,0,0,1,6,6,1,0,0,0,0,2,2,1,0,44.5,0,18,3,0,0,0,0,0,1,1,3,4,24.75,0,110000,0,2661,1850,925,12850,0.55
4,2,6,3,2,0,1,1,6,2,1,1,7,1,1,1,3,4,7,1,5,3,3,3,1,2,2,2,2,8,1,0,1,0,0,0,2,8,1,0,5,2,1,3,1,1,0,41,1,12,3,1,0,0,0,1,0,1,2,2,61.5,1,67500,0,2250,1850,1156,14291,0.55
8,1,5,3,2,0,1,1,3,3,1,1,5,1,1,2,5,4,2,0,3,3,3,4,3,3,2,4,2,8,1,0,1,0,0,1,10,5,0,0,5,2,1,4,3,0,0,34.5,0,12,4,1,0,1,0,1,0,1,4,2,36.5,0,130000,0,4168,1724,1724,14585,0.61
3,1,6,3,1,0,0,1,9,2,1,0,7,1,1,1,4,3,7,1,0,3,2,2,3,3,2,4,3,2,2,1,1,0,0,0,2,5,0,0,5,2,0,1,1,1,0,12.5,0,12,2,1,0,1,0,1,1,1,3,2,28,0,32500,0,1075,1075,1075,6415,0.46
6,3,6,4,2,1,1,0,9,2,0,0,7,0,1,1,3,4,2,1,8,13,3,3,2,2,4,4,2,5,2,0,1,0,1,1,2,1,0,0,9,2,1,1,1,1,0,21,1,22,3,1,0,0,0,0,0,1,4,5,28.2,0,130000,0,5304,1875,4904,12800,0.61
3,4,5,3,1,1,0,0,1,2,0,0,10,0,0,0,0,0,0,1,0,7,3,4,3,1,4,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.5,1,2,2,1,0,0,0,0,0,1,3,6,52.16666667,0,110000,0,1040,0,0,5054,0.39
2,1,0,1,1,0,0,0,6,0,0,1,5,0,0,1,4,3,3,0,0,0,0,1,1,1,1,1,2,8,8,0,1,0,0,1,6,4,0,0,0,0,0,0,0,0,0,13,0,7,4,1,0,0,0,0,1,1,6,2,57,0,130000,0,929,929,465,3091,0.59
1,2,5,4,2,0,0,0,1,2,1,1,10,0,1,2,3,3,7,0,1,7,2,6,2,1,4,8,2,8,5,0,1,0,0,1,10,3,0,0,0,0,0,4,3,1,0,2.5,0,7,2,1,0,1,0,0,0,6,1,4,48,1,47500,0,1660,711,0,6222,0.39
8,1,6,5,3,0,1,1,6,3,1,0,5,1,0,1,3,4,3,0,3,3,3,2,3,3,2,2,1,2,0,0,1,0,0,0,6,11,1,1,11,3,1,5,2,0,0,186,0,22,4,1,0,0,1,1,1,1,5,5,19.2,0,110000,0,4982,4582,4582,18156,0.4
7,3,2,3,2,0,1,1,16,4,0,0,5,1,1,1,4,4,7,1,2,7,3,2,3,2,2,4,1,1,0,0,1,1,0,1,6,6,0,1,6,3,0,4,3,0,0,5,0,12,4,0,0,1,1,1,1,1,2,4,23.5,1,47500,0,1632,1232,1232,21861,0.42
5,0,3,3,2,0,0,0,9,4,0,0,7,1,1,1,4,3,7,1,1,16,3,3,2,1,8,8,1,1,0,0,1,1,0,0,0,4,0,1,0,0,0,2,3,0,0,10.5,0,12,2,0,0,1,1,1,0,1,1,7,24.14285714,0,37500,1,1050,1050,788,17573,0.47
5,3,2,3,2,0,0,0,1,4,1,0,18,0,1,1,4,4,7,0,0,1,2,3,3,3,4,4,1,2,0,0,1,0,0,1,2,6,0,0,5,1,1,0,0,1,0,29,0,7,3,1,0,1,0,0,1,4,3,6,34.33333333,1,27500,1,1400,1050,583,7196,0.55
4,2,5,2,1,1,0,1,16,4,1,1,10,1,0,1,4,3,7,0,8,0,0,1,2,1,4,4,1,2,0,0,1,0,1,1,2,4,1,1,0,0,0,0,0,1,0,5,1,4,2,0,0,1,1,1,1,1,5,3,19.66666667,0,42500,0,1190,1190,0,15426,0.49
6,3,6,3,2,0,0,1,6,2,1,1,7,1,1,1,3,5,7,0,3,7,3,4,3,4,8,2,2,2,1,0,1,1,0,1,6,7,0,1,7,2,1,2,3,1,0,0,0,12,4,0,1,1,1,1,0,1,3,4,48,0,32500,1,1680,1680,1680,22954,0.36
6,3,5,4,3,1,1,0,6,2,0,0,5,0,1,1,3,5,2,0,3,7,3,3,2,2,2,8,2,5,5,0,1,0,0,1,0,11,1,0,11,1,1,1,1,0,0,2.5,0,12,4,1,0,1,0,0,1,2,5,5,26,0,97500,0,3772,3522,3522,11850,0.49
4,2,6,3,2,0,1,1,6,1,0,1,10,1,1,2,3,4,3,1,3,3,3,3,2,2,2,4,0,0,0,0,0,1,0,0,2,6,1,0,4,1,1,1,1,1,0,15.5,1,12,4,0,0,0,0,1,2,1,2,2,75,1,27500,0,4838,4438,1483,5845,0.59
6,1,0,2,1,0,0,1,3,2,0,0,7,1,0,1,4,2,3,0,1,1,3,2,3,2,2,4,1,1,0,0,0,0,0,0,0,5,0,1,5,3,0,1,0,0,0,2.5,0,7,2,0,0,1,1,1,0,1,1,4,14.75,0,22500,1,838,838,838,12723,0.52
4,1,5,2,1,0,0,1,6,2,1,0,10,1,1,1,4,3,3,0,0,0,0,2,2,2,12,12,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,2,0,0,2.5,0,4,2,0,0,1,1,1,0,1,1,2,51.5,1,12500,1,825,619,206,6596,0.53
2,1,5,3,1,0,1,0,9,3,1,0,7,0,0,1,4,3,12,0,3,3,3,2,2,1,8,2,0,0,0,0,0,0,0,0,2,6,0,0,6,1,1,5,2,1,0,13,0,7,2,1,0,0,0,0,0,1,3,1,68,1,22500,0,1645,1097,1097,3373,0.5
